customer_id,customer_segment,predicted_discount,predicted_redemption_prob,predicted_revenue,current_redemption_rate,total_spent,avg_order_value,coupon_type
CUST_000290,Low Value,12.0,0.0,0.0,0.0,124598.46,31149.61,Premium Discount
CUST_000291,VIP,5.0,1.0,8950.67,1.0,117531.86,9794.32,Exclusive VIP Offer
CUST_000292,Medium Value,13.0,0.571,3587.24,0.571,105411.42,7027.43,Premium Discount
CUST_000293,VIP,5.0,0.75,9973.52,0.75,350033.23,14001.33,Exclusive VIP Offer
CUST_000294,Low Value,12.0,0.375,2875.31,0.375,163488.58,8604.66,Premium Discount
CUST_000295,High Value,5.0,0.621,16526.03,0.621,2437449.42,28016.66,Loyalty Reward
CUST_000296,Low Value,12.0,0.333,4538.38,0.333,325814.19,15514.96,Premium Discount
CUST_000297,Low Value,11.0,0.333,2609.09,0.333,88487.3,8848.73,Premium Discount
CUST_000298,Low Value,13.0,-0.0,0.0,0.0,23837.52,4767.5,Premium Discount
CUST_000299,Low Value,13.0,0.0,0.0,0.0,89474.11,7456.18,Premium Discount
CUST_000300,High Value,5.0,0.692,24461.3,0.692,2507752.72,37429.15,Loyalty Reward
CUST_000301,High Value,10.0,0.455,10911.96,0.455,2434203.95,26749.49,Premium Discount
CUST_000302,VIP,5.0,0.714,5376.76,0.714,117733.67,7848.91,Exclusive VIP Offer
CUST_000303,Low Value,14.0,0.0,0.0,0.0,195709.53,97854.77,Premium Discount
CUST_000304,VIP,5.0,1.0,17240.15,1.0,372067.81,18603.39,Exclusive VIP Offer
CUST_000305,Low Value,17.0,0.444,2150.57,0.444,106316.33,5315.82,Standard Discount
CUST_000306,Low Value,12.0,-0.0,0.0,0.0,25145.37,4190.89,Premium Discount
CUST_000307,Medium Value,14.0,0.455,10100.27,0.455,1116644.65,25378.29,Premium Discount
CUST_000308,High Value,9.0,0.591,12600.22,0.591,1798028.08,23051.64,Loyalty Reward
CUST_000309,High Value,9.0,0.717,21802.8,0.717,5492981.2,32122.7,Loyalty Reward
CUST_000310,VIP,5.0,0.684,10840.08,0.684,738434.42,16782.6,Exclusive VIP Offer
CUST_000311,Low Value,11.0,0.0,0.0,0.0,81178.18,81178.18,Premium Discount
CUST_000312,High Value,11.0,0.6,23421.83,0.6,2055032.97,43724.11,Premium Discount
CUST_000313,Medium Value,14.0,0.467,6137.9,0.467,1379461.2,15158.91,Premium Discount
CUST_000314,Low Value,15.0,-0.0,0.0,0.0,3613.63,3613.63,Premium Discount
CUST_000315,VIP,5.0,0.5,14724.83,0.5,1064293.4,31302.75,Exclusive VIP Offer
CUST_000316,VIP,8.0,0.667,13606.31,0.667,245095.91,22281.45,Exclusive VIP Offer
CUST_000317,Low Value,17.0,0.333,3028.0,0.333,417809.54,10994.99,Standard Discount
CUST_000318,Low Value,13.0,0.0,0.0,0.0,28732.8,4104.69,Premium Discount
CUST_000319,VIP,6.0,1.0,4194.11,1.0,61637.33,4741.33,Exclusive VIP Offer
CUST_000320,VIP,6.0,1.0,20260.72,1.0,346330.65,21645.67,Exclusive VIP Offer
CUST_000321,High Value,5.0,0.542,17308.7,0.542,2847082.86,34302.2,Loyalty Reward
CUST_000322,High Value,9.0,0.5,15647.59,0.5,2379999.76,34492.75,Loyalty Reward
CUST_000323,VIP,5.0,0.5,4582.96,0.5,128674.28,9898.02,Exclusive VIP Offer
CUST_000324,Medium Value,14.0,0.625,7090.4,0.625,282357.03,12834.41,Premium Discount
CUST_000325,VIP,8.0,0.833,11162.24,0.833,376601.87,14484.69,Exclusive VIP Offer
CUST_000326,Medium Value,15.0,0.5,4289.76,0.5,288519.09,9948.93,Standard Discount
CUST_000327,Low Value,10.0,0.333,6398.82,0.333,194821.92,21646.88,Premium Discount
CUST_000328,Low Value,13.0,0.4,5745.98,0.4,232969.93,16640.71,Premium Discount
CUST_000329,Medium Value,15.0,0.222,6415.46,0.222,1570890.97,33423.21,Premium Discount
CUST_000330,VIP,5.0,0.5,2719.87,0.5,46021.38,5752.67,Exclusive VIP Offer
CUST_000331,VIP,5.0,0.684,16401.85,0.684,1335875.77,25205.2,Exclusive VIP Offer
CUST_000332,VIP,5.0,0.75,19962.99,0.75,1448004.16,27846.23,Exclusive VIP Offer
CUST_000333,Low Value,13.0,0.0,0.0,0.0,297918.69,24826.56,Premium Discount
CUST_000334,High Value,13.0,0.556,14692.37,0.556,2564381.11,28813.27,Premium Discount
CUST_000335,High Value,12.0,0.585,15351.12,0.585,4635052.81,29335.78,Premium Discount
CUST_000336,Medium Value,14.0,0.571,6961.11,0.571,262982.56,13841.19,Premium Discount
CUST_000337,Low Value,13.0,0.0,0.0,0.0,166351.04,55450.35,Premium Discount
CUST_000338,VIP,5.0,0.5,6031.12,0.5,140121.6,12738.33,Exclusive VIP Offer
CUST_000339,High Value,11.0,0.605,18721.5,0.605,3956234.84,34402.04,Premium Discount
CUST_000340,VIP,5.0,0.667,9317.81,0.667,520370.08,14867.72,Exclusive VIP Offer
CUST_000341,VIP,5.0,0.75,5256.42,0.75,103667.47,7404.82,Exclusive VIP Offer
CUST_000342,Medium Value,14.0,0.5,4062.79,0.5,82095.69,9121.74,Premium Discount
CUST_000343,Medium Value,12.0,0.778,13289.4,0.778,651132.05,19150.94,Premium Discount
CUST_000344,Medium Value,14.0,0.75,9380.94,0.75,371580.24,14291.55,Premium Discount
CUST_000345,Medium Value,16.0,0.2,2110.48,0.2,310481.8,12419.27,Standard Discount
CUST_000346,VIP,5.0,0.833,18934.62,0.833,868733.79,24131.49,Exclusive VIP Offer
CUST_000347,VIP,8.0,0.5,11837.72,0.5,653278.35,26131.13,Exclusive VIP Offer
CUST_000348,VIP,5.0,0.6,7506.2,0.6,373739.06,13347.82,Exclusive VIP Offer
CUST_000349,Medium Value,14.0,0.75,11680.86,0.75,1023749.71,17650.86,Premium Discount
CUST_000350,High Value,11.0,0.625,15782.17,0.625,2244366.52,28054.58,Premium Discount
CUST_000351,Medium Value,15.0,0.333,5129.26,0.333,242263.81,17304.56,Premium Discount
CUST_000352,VIP,5.0,0.75,22125.16,0.75,963616.49,31084.4,Exclusive VIP Offer
CUST_000353,Medium Value,13.0,0.778,7582.06,0.778,554057.14,10654.95,Premium Discount
CUST_000354,High Value,10.0,0.536,22762.11,0.536,3535024.75,46513.48,Premium Discount
CUST_000355,VIP,6.0,0.75,12315.69,0.75,895823.73,17565.17,Exclusive VIP Offer
CUST_000356,VIP,5.0,0.875,20086.55,0.875,960664.29,24016.61,Exclusive VIP Offer
CUST_000357,VIP,5.0,0.645,12673.75,0.645,1428797.22,20707.21,Exclusive VIP Offer
CUST_000358,Medium Value,16.0,0.385,8449.73,0.385,1644147.29,25294.57,Standard Discount
CUST_000359,Medium Value,14.0,0.231,4834.88,0.231,1210614.42,23281.05,Premium Discount
CUST_000360,Medium Value,14.0,0.692,8147.61,0.692,910981.12,13396.78,Premium Discount
CUST_000361,Medium Value,13.0,0.636,6825.19,0.636,500215.38,12200.38,Premium Discount
CUST_000362,VIP,5.0,0.5,8895.5,0.5,849841.02,18885.36,Exclusive VIP Offer
CUST_000363,VIP,5.0,0.75,31892.09,0.75,1838514.66,44841.82,Exclusive VIP Offer
CUST_000364,VIP,5.0,1.0,22904.58,1.0,340010.29,24286.45,Exclusive VIP Offer
CUST_000365,Low Value,12.0,0.2,1964.72,0.2,185442.02,10908.35,Premium Discount
CUST_000366,Medium Value,16.0,0.286,5163.73,0.286,521464.08,21727.67,Standard Discount
CUST_000367,Low Value,15.0,0.0,0.0,0.0,368106.06,36810.61,Premium Discount
CUST_000368,Low Value,20.0,0.286,2501.32,0.286,250773.54,10030.94,Standard Discount
CUST_000369,VIP,5.0,0.684,10671.03,0.684,1059295.3,16551.49,Exclusive VIP Offer
CUST_000370,Medium Value,13.0,0.714,11678.94,0.714,408410.58,18564.12,Premium Discount
CUST_000371,Medium Value,14.0,0.462,5513.46,0.462,379954.64,13569.81,Premium Discount
CUST_000372,VIP,5.0,1.0,6072.02,1.0,85949.82,6611.52,Exclusive VIP Offer
CUST_000373,Medium Value,14.0,0.812,11437.15,0.812,685764.39,15948.01,Premium Discount
CUST_000374,Medium Value,14.0,0.375,6008.89,0.375,1035238.96,18162.09,Premium Discount
CUST_000375,VIP,5.0,0.4,9042.09,0.4,168890.82,24127.26,Exclusive VIP Offer
CUST_000376,Medium Value,14.0,0.6,5189.11,0.6,108006.74,9818.79,Premium Discount
CUST_000377,Low Value,13.0,0.0,0.0,0.0,136220.28,19460.04,Premium Discount
CUST_000378,High Value,10.0,0.577,20461.61,0.577,3118129.67,39470.0,Premium Discount
CUST_000379,Low Value,11.0,0.333,6013.2,0.333,284997.43,20356.96,Premium Discount
CUST_000380,VIP,5.0,0.643,17086.37,0.643,1199364.77,27892.2,Exclusive VIP Offer
CUST_000381,VIP,5.0,0.5,4879.34,0.5,61805.84,10300.97,Exclusive VIP Offer
CUST_000382,VIP,5.0,0.75,8586.05,0.75,300787.46,12031.5,Exclusive VIP Offer
CUST_000383,Low Value,16.0,0.333,1847.68,0.333,100416.12,6694.41,Standard Discount
CUST_000384,Low Value,13.0,0.0,0.0,0.0,5277.01,5277.01,Premium Discount
CUST_000385,VIP,5.0,0.7,22459.75,0.7,1140600.1,33547.06,Exclusive VIP Offer
CUST_000386,Medium Value,13.0,0.667,9044.13,0.667,987690.52,15432.66,Premium Discount
CUST_000387,High Value,5.0,0.619,20930.21,0.619,2248680.49,35693.34,Loyalty Reward
CUST_000388,Medium Value,13.0,0.5,13845.51,0.5,854994.69,29482.58,Premium Discount
CUST_000389,Medium Value,15.0,0.5,2479.99,0.5,94790.29,5575.9,Premium Discount
CUST_000390,VIP,5.0,0.429,7675.5,0.429,465984.43,18639.38,Exclusive VIP Offer
CUST_000391,Low Value,16.0,-0.0,0.0,0.0,43834.92,8766.98,Standard Discount
CUST_000392,VIP,5.0,0.571,12692.54,0.571,584515.53,23380.62,Exclusive VIP Offer
CUST_000393,VIP,5.0,0.625,7437.44,0.625,898184.86,12650.49,Exclusive VIP Offer
CUST_000394,VIP,5.0,0.5,16282.47,0.5,651560.69,34292.67,Exclusive VIP Offer
CUST_000395,Low Value,13.0,0.0,0.0,0.0,171241.79,34248.36,Premium Discount
CUST_000396,Low Value,14.0,-0.0,0.0,0.0,23737.43,4747.49,Premium Discount
CUST_000397,Low Value,17.0,-0.0,0.0,0.0,29665.36,7416.34,Standard Discount
CUST_000398,High Value,8.0,0.679,11902.61,0.679,1860043.68,18980.04,Loyalty Reward
CUST_000399,VIP,5.0,0.625,37609.75,0.625,736416.21,66946.93,Exclusive VIP Offer
CUST_000400,Medium Value,15.0,0.25,2659.56,0.25,224111.43,12450.64,Premium Discount
CUST_000401,Medium Value,16.0,-0.0,0.0,0.0,151934.47,11687.27,Standard Discount
CUST_000402,VIP,5.0,0.688,15361.22,0.688,1182098.38,23641.97,Exclusive VIP Offer
CUST_000403,Low Value,13.0,0.0,0.0,0.0,71853.54,14370.71,Premium Discount
CUST_000404,VIP,5.0,0.81,11299.46,0.81,602417.0,14693.1,Exclusive VIP Offer
CUST_000405,VIP,5.0,0.45,11182.22,0.45,1138395.92,26474.32,Exclusive VIP Offer
CUST_000406,Low Value,15.0,-0.0,0.0,0.0,46855.69,5856.96,Premium Discount
CUST_000407,Medium Value,14.0,0.5,10461.2,0.5,1813904.79,24185.4,Premium Discount
CUST_000408,Medium Value,13.0,0.5,8038.62,0.5,1080182.69,18003.04,Premium Discount
CUST_000409,VIP,5.0,0.75,20711.81,0.75,349212.24,29101.02,Exclusive VIP Offer
CUST_000410,High Value,13.0,0.36,14723.08,0.36,3353109.06,45312.28,Premium Discount
CUST_000411,High Value,9.0,0.5,13193.57,0.5,3313869.39,29069.03,Loyalty Reward
CUST_000412,Medium Value,13.0,0.429,11222.09,0.429,1673376.9,29357.49,Premium Discount
CUST_000413,VIP,5.0,1.0,6968.75,1.0,22150.78,7383.59,Exclusive VIP Offer
CUST_000414,VIP,5.0,0.857,9800.42,0.857,257625.34,12267.87,Exclusive VIP Offer
CUST_000415,Medium Value,13.0,0.722,14365.22,0.722,1046482.48,22265.58,Premium Discount
CUST_000416,High Value,12.0,0.667,16348.08,0.667,3140404.64,26613.6,Premium Discount
CUST_000417,VIP,5.0,1.0,4175.44,1.0,53677.22,4879.75,Exclusive VIP Offer
CUST_000418,High Value,5.0,0.71,18282.23,0.71,2801086.53,26933.52,Loyalty Reward
CUST_000419,Low Value,11.0,0.25,3900.6,0.25,106390.2,17731.7,Premium Discount
CUST_000420,VIP,5.0,0.846,8831.24,0.846,458339.27,11179.01,Exclusive VIP Offer
CUST_000421,Medium Value,15.0,0.357,9202.08,0.357,1957230.08,29212.39,Premium Discount
CUST_000422,High Value,5.0,0.5,11477.7,0.5,1791919.86,24215.13,Loyalty Reward
CUST_000423,VIP,5.0,0.556,5138.92,0.556,180310.44,10017.25,Exclusive VIP Offer
CUST_000424,Medium Value,14.0,0.75,3346.07,0.75,108661.21,4939.15,Premium Discount
CUST_000425,VIP,5.0,0.571,17862.29,0.571,1652295.87,33045.92,Exclusive VIP Offer
CUST_000426,Medium Value,12.0,0.571,8866.56,0.571,298664.22,17568.48,Premium Discount
CUST_000427,VIP,5.0,0.545,5146.16,0.545,328398.42,10262.45,Exclusive VIP Offer
CUST_000428,High Value,5.0,0.815,28485.51,0.815,3504720.15,37284.26,Loyalty Reward
CUST_000429,High Value,8.0,0.524,11527.21,0.524,1822394.1,23667.46,Loyalty Reward
CUST_000430,Low Value,12.0,0.286,2122.51,0.286,135778.44,8486.15,Premium Discount
CUST_000431,VIP,5.0,1.0,13862.83,1.0,58674.63,14668.66,Exclusive VIP Offer
CUST_000432,Medium Value,12.0,0.6,7764.5,0.6,249823.15,14695.48,Premium Discount
CUST_000433,VIP,5.0,1.0,25278.72,1.0,535742.64,26787.13,Exclusive VIP Offer
CUST_000434,Low Value,11.0,0.333,3833.36,0.333,194990.8,12999.39,Premium Discount
CUST_000435,VIP,5.0,0.583,11640.31,0.583,650120.57,20971.63,Exclusive VIP Offer
CUST_000436,VIP,5.0,0.739,10989.76,0.739,1009699.97,15776.56,Exclusive VIP Offer
CUST_000437,VIP,5.0,0.4,7301.27,0.4,744681.85,19596.89,Exclusive VIP Offer
CUST_000438,High Value,13.0,0.533,10834.3,0.533,2074843.52,23053.82,Premium Discount
CUST_000439,Low Value,12.0,0.167,3602.17,0.167,443513.08,27719.57,Premium Discount
CUST_000440,Medium Value,13.0,0.667,11834.05,0.667,711507.17,20328.78,Premium Discount
CUST_000441,High Value,5.0,0.647,19825.31,0.647,2286762.61,32207.92,Loyalty Reward
CUST_000442,Low Value,15.0,0.0,0.0,0.0,29341.81,5868.36,Standard Discount
CUST_000443,VIP,5.0,0.667,30949.74,0.667,795448.63,49715.54,Exclusive VIP Offer
CUST_000444,Low Value,12.0,0.25,6823.83,0.25,548527.82,30473.77,Premium Discount
CUST_000445,Low Value,20.0,0.25,3906.69,0.25,348217.61,19345.42,Standard Discount
CUST_000446,Low Value,13.0,0.0,0.0,0.0,72878.09,18219.52,Premium Discount
CUST_000447,VIP,5.0,1.0,13404.29,1.0,211367.24,14091.15,Exclusive VIP Offer
CUST_000448,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_000449,Medium Value,13.0,0.677,11547.38,0.677,1480157.36,19475.75,Premium Discount
CUST_000450,VIP,6.0,0.789,15017.25,0.789,1504962.85,20337.34,Exclusive VIP Offer
CUST_000451,Medium Value,12.0,0.833,7604.72,0.833,180550.86,10030.6,Premium Discount
CUST_000452,VIP,8.0,0.72,13061.02,0.72,1340297.84,19710.26,Exclusive VIP Offer
CUST_000453,Low Value,11.0,0.333,5624.93,0.333,171417.62,19046.4,Premium Discount
CUST_000454,VIP,8.0,0.5,15364.83,0.5,1432596.08,33316.19,Exclusive VIP Offer
CUST_000455,VIP,5.0,0.571,14023.85,0.571,465737.92,25874.33,Exclusive VIP Offer
CUST_000456,VIP,5.0,0.455,5711.84,0.455,581485.45,13215.58,Exclusive VIP Offer
CUST_000457,Medium Value,14.0,0.4,2857.65,0.4,99553.66,8296.14,Premium Discount
CUST_000458,Medium Value,15.0,0.469,6249.91,0.469,1292202.08,15568.7,Standard Discount
CUST_000459,Low Value,13.0,0.0,0.0,0.0,34803.29,17401.65,Premium Discount
CUST_000460,Low Value,11.0,0.0,0.0,0.0,43892.52,21946.26,Premium Discount
CUST_000461,VIP,5.0,0.438,10707.83,0.438,977638.91,25727.34,Exclusive VIP Offer
CUST_000462,Medium Value,15.0,0.273,3412.35,0.273,379360.64,14590.79,Standard Discount
CUST_000463,VIP,6.0,1.0,13704.59,1.0,116584.27,14573.03,Exclusive VIP Offer
CUST_000464,Low Value,20.0,0.0,0.0,0.0,163786.02,16378.6,Standard Discount
CUST_000465,High Value,5.0,0.543,15512.95,0.543,2610219.67,30351.39,Loyalty Reward
CUST_000466,Medium Value,13.0,0.619,10073.92,0.619,1019015.61,18870.66,Premium Discount
CUST_000467,Low Value,13.0,0.167,2364.3,0.167,312237.96,16433.58,Premium Discount
CUST_000468,Medium Value,12.0,0.667,8026.62,0.667,699893.72,13723.41,Premium Discount
CUST_000469,Low Value,18.0,-0.0,0.0,0.0,2489.93,1244.97,Standard Discount
CUST_000470,VIP,5.0,1.0,8506.83,1.0,125856.46,8989.75,Exclusive VIP Offer
CUST_000471,Medium Value,15.0,0.545,8465.31,0.545,634084.1,18116.69,Premium Discount
CUST_000472,Low Value,17.0,-0.0,0.0,0.0,280055.64,18670.38,Standard Discount
CUST_000473,VIP,5.0,0.708,14569.13,0.708,1302669.81,22079.15,Exclusive VIP Offer
CUST_000474,Low Value,11.0,-0.0,0.0,0.0,86495.78,10811.97,Premium Discount
CUST_000475,High Value,5.0,0.444,16683.06,0.444,2384221.82,39737.03,Loyalty Reward
CUST_000476,VIP,5.0,0.5,5241.84,0.5,210574.7,11082.88,Exclusive VIP Offer
CUST_000477,Medium Value,14.0,0.5,10587.36,0.5,687614.25,24557.65,Premium Discount
CUST_000478,High Value,5.0,0.704,20146.81,0.704,2167017.84,30097.47,Loyalty Reward
CUST_000479,VIP,5.0,1.0,6691.81,1.0,36003.59,7200.72,Exclusive VIP Offer
CUST_000480,Medium Value,13.0,0.692,14927.74,0.692,1391127.99,24405.75,Premium Discount
CUST_000481,Low Value,13.0,0.0,0.0,0.0,103814.11,12976.76,Premium Discount
CUST_000482,High Value,7.0,0.261,6407.48,0.261,2319064.42,26353.0,Loyalty Reward
CUST_000483,Medium Value,13.0,0.5,11494.6,0.5,977733.33,26425.23,Premium Discount
CUST_000484,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_000485,VIP,5.0,1.0,3868.23,1.0,24621.67,4103.61,Exclusive VIP Offer
CUST_000486,VIP,5.0,1.0,15861.81,1.0,191259.74,17387.25,Exclusive VIP Offer
CUST_000487,Low Value,17.0,0.0,0.0,0.0,104492.47,26123.12,Standard Discount
CUST_000488,Low Value,22.0,0.0,0.0,0.0,368298.29,14731.93,High Value Discount
CUST_000489,VIP,5.0,0.417,6805.72,0.417,546279.29,17071.23,Exclusive VIP Offer
CUST_000490,Medium Value,12.0,0.688,14080.53,0.688,802778.1,22936.52,Premium Discount
CUST_000491,Medium Value,14.0,0.625,8297.6,0.625,680660.5,15125.79,Premium Discount
CUST_000492,VIP,5.0,0.438,5782.19,0.438,413116.99,14245.41,Exclusive VIP Offer
CUST_000493,High Value,5.0,0.667,23834.36,0.667,2236395.46,37905.01,Loyalty Reward
CUST_000494,VIP,5.0,0.75,10030.43,0.75,325994.0,14173.65,Exclusive VIP Offer
CUST_000495,VIP,5.0,0.429,9470.41,0.429,716412.34,23110.08,Exclusive VIP Offer
CUST_000496,VIP,5.0,0.444,10762.83,0.444,875219.1,25741.74,Exclusive VIP Offer
CUST_000497,Low Value,12.0,-0.0,0.0,0.0,8873.57,2957.86,Premium Discount
CUST_000498,High Value,11.0,0.692,14750.81,0.692,1997864.11,22963.96,Premium Discount
CUST_000499,High Value,5.0,0.652,16479.53,0.652,1921851.2,26692.38,Loyalty Reward
CUST_000500,VIP,5.0,1.0,24804.56,1.0,607535.3,26414.58,Exclusive VIP Offer
CUST_000501,VIP,5.0,0.6,12208.27,0.6,1157570.89,21436.5,Exclusive VIP Offer
CUST_000502,Medium Value,14.0,0.611,6023.27,0.611,566647.88,11110.74,Premium Discount
CUST_000503,VIP,5.0,0.8,18977.78,0.8,800617.85,25019.31,Exclusive VIP Offer
CUST_000504,Medium Value,14.0,0.7,12627.42,0.7,720526.97,20586.48,Premium Discount
CUST_000505,High Value,5.0,0.667,27354.41,0.667,2031693.92,43227.53,Loyalty Reward
CUST_000506,High Value,13.0,0.406,10570.22,0.406,2284566.39,28557.08,Premium Discount
CUST_000507,VIP,5.0,0.571,13925.17,0.571,1417750.87,25777.29,Exclusive VIP Offer
CUST_000508,High Value,5.0,0.739,19338.26,0.739,3217867.87,27503.14,Loyalty Reward
CUST_000509,VIP,8.0,0.8,5665.66,0.8,136040.28,7557.79,Exclusive VIP Offer
CUST_000510,Low Value,12.0,-0.0,0.0,0.0,180954.72,22619.34,Premium Discount
CUST_000511,VIP,6.0,0.421,9836.06,0.421,1115315.1,24784.78,Exclusive VIP Offer
CUST_000512,High Value,12.0,0.594,11781.09,0.594,2182024.61,22729.42,Premium Discount
CUST_000513,Medium Value,14.0,0.6,8518.72,0.6,521171.38,16286.61,Premium Discount
CUST_000514,High Value,8.0,0.55,18810.4,0.55,2177530.89,37543.64,Loyalty Reward
CUST_000515,VIP,5.0,0.375,5723.53,0.375,640226.19,16416.06,Exclusive VIP Offer
CUST_000516,VIP,5.0,0.571,5880.53,0.571,208320.04,10964.21,Exclusive VIP Offer
CUST_000517,VIP,5.0,0.571,8655.91,0.571,442368.59,15798.88,Exclusive VIP Offer
CUST_000518,Low Value,12.0,0.167,2202.55,0.167,328401.11,13683.38,Premium Discount
CUST_000519,VIP,5.0,0.667,2531.49,0.667,69788.49,3673.08,Exclusive VIP Offer
CUST_000520,High Value,5.0,0.409,15171.66,0.409,2370204.21,38855.81,Loyalty Reward
CUST_000521,Medium Value,14.0,0.409,7474.31,0.409,984624.41,20513.01,Premium Discount
CUST_000522,VIP,5.0,0.643,13090.74,0.643,756427.81,21612.22,Exclusive VIP Offer
CUST_000523,VIP,5.0,0.5,5053.22,0.5,64036.41,10672.74,Exclusive VIP Offer
CUST_000524,Low Value,13.0,-0.0,0.0,0.0,21255.67,3542.61,Premium Discount
CUST_000525,High Value,5.0,0.657,16187.61,0.657,2530160.05,25817.96,Loyalty Reward
CUST_000526,High Value,5.0,0.733,18438.52,0.733,1994537.31,26593.83,Loyalty Reward
CUST_000527,Medium Value,13.0,0.571,7413.4,0.571,578113.44,14823.42,Premium Discount
CUST_000528,Low Value,20.0,0.0,0.0,0.0,196033.77,39206.75,High Value Discount
CUST_000529,Medium Value,15.0,0.375,6492.15,0.375,792197.3,20312.75,Standard Discount
CUST_000530,Medium Value,15.0,0.368,8978.35,0.368,1470629.06,27747.72,Standard Discount
CUST_000531,VIP,5.0,0.667,33273.93,0.667,771799.65,59369.2,Exclusive VIP Offer
CUST_000532,VIP,7.0,0.438,4775.1,0.438,608411.6,11929.64,Exclusive VIP Offer
CUST_000533,VIP,5.0,0.462,9561.58,0.462,454954.44,21664.5,Exclusive VIP Offer
CUST_000534,Low Value,13.0,-0.0,0.0,0.0,52475.87,5830.65,Premium Discount
CUST_000535,High Value,12.0,0.5,11254.26,0.5,1957247.17,25418.79,Premium Discount
CUST_000536,VIP,5.0,0.5,18280.23,0.5,925060.6,38544.19,Exclusive VIP Offer
CUST_000537,Low Value,13.0,-0.0,0.0,0.0,63937.34,31968.67,Premium Discount
CUST_000538,VIP,5.0,0.812,23172.04,0.812,1301084.36,30257.78,Exclusive VIP Offer
CUST_000539,High Value,7.0,0.719,16399.97,0.719,2312339.93,24340.42,Loyalty Reward
CUST_000540,Medium Value,12.0,1.0,8190.0,1.0,129138.31,9224.17,Premium Discount
CUST_000541,Medium Value,12.0,0.625,13192.2,0.625,946656.8,24273.25,Premium Discount
CUST_000542,Medium Value,13.0,0.6,10383.91,0.6,571127.59,19694.05,Premium Discount
CUST_000543,VIP,5.0,0.8,3688.7,0.8,141352.15,4711.74,Exclusive VIP Offer
CUST_000544,Medium Value,14.0,0.391,4967.27,0.391,897088.05,14706.36,Premium Discount
CUST_000545,Low Value,10.0,-0.0,0.0,0.0,13571.48,3392.87,Premium Discount
CUST_000546,VIP,5.0,0.333,25237.76,0.333,546488.21,91081.37,Exclusive VIP Offer
CUST_000547,VIP,5.0,0.8,3890.85,0.8,70543.82,5038.84,Exclusive VIP Offer
CUST_000548,Low Value,13.0,-0.0,0.0,0.0,81601.89,10200.24,Premium Discount
CUST_000549,Medium Value,14.0,0.5,4469.41,0.5,185396.99,10299.83,Premium Discount
CUST_000550,High Value,10.0,0.633,14667.94,0.633,4112225.7,26530.49,Premium Discount
CUST_000551,VIP,5.0,0.5,2592.97,0.5,82072.34,5471.49,Exclusive VIP Offer
CUST_000552,VIP,6.0,0.429,6994.69,0.429,436723.05,17468.92,Exclusive VIP Offer
CUST_000553,Low Value,16.0,0.4,3486.72,0.4,101165.4,10116.54,Standard Discount
CUST_000554,Medium Value,14.0,0.533,5004.79,0.533,407729.01,10454.59,Premium Discount
CUST_000555,VIP,5.0,0.75,13708.81,0.75,439863.9,19124.52,Exclusive VIP Offer
CUST_000556,Low Value,11.0,0.0,0.0,0.0,205904.27,41180.85,Premium Discount
CUST_000557,VIP,5.0,0.667,11352.94,0.667,305689.23,17981.72,Exclusive VIP Offer
CUST_000558,VIP,5.0,0.5,16035.95,0.5,984738.98,33956.52,Exclusive VIP Offer
CUST_000559,Medium Value,16.0,-0.0,0.0,0.0,156472.68,12036.36,Standard Discount
CUST_000560,High Value,11.0,0.588,15368.24,0.588,3277015.81,29000.14,Premium Discount
CUST_000561,Medium Value,12.0,0.833,1995.11,0.833,38043.42,2926.42,Premium Discount
CUST_000562,High Value,5.0,0.61,19224.58,0.61,5137945.54,33363.28,Loyalty Reward
